-0:37	ヘィヴンダックス	サムネと高校名はめちゃくちゃ王道
0:58	はってぃ	やきうの時間だああああああ
0:58	チキケミ	おはルーキーズ
0:59	きゅうべえ	きたわね
0:59	ちゃぴ	毎日やるしかないぞw
0:59	アーミル	おはくず
0:59	じつ	間に合うん？
0:59	mitto ko	草、はやくはじめないからや
0:59	きのとすけ	やきうの時間だああああああああぁぁぁ
1:00	アカリーヌ	やきうの時間だああああああああ
1:01	まあライオン	今日もかわいいぞ
1:01	すまんも	やべえよ…やべえよ
1:01	83ヘチマ	気づいたか
1:01	stomach	アペ大会もあったしな
1:01	黒七星	おはスク水
1:01	kamigataneguse	
1:01	トワ	最後の球団が始動した
1:01	矢澤ヒロ	おはくずー
1:02	Gリスナー	やきうの時間だああああああああああ
1:03	Aconitum _Phy	忙しそうね
1:03	サルモネラ菌	きたあああああ
1:03	あるる	やきうの時間あああああああああ
1:04	N i	どうせ耐久でしょ
1:04	ふくざわゆきち	時間ないなかAPEXやってて草
1:04	虹ノ風	ここからかいｗ
1:04	エーピー	
1:04	zale	今月は色々詰まってるしな
1:05	DE xMachina	Hi, Daifuku
1:06	あいくら	やきうの時間だあああああああああああああ
1:06	Yuuki	忙しいみたいだもんねぇ
1:06	Qoo	やべぇんよ
1:07	凝固	夏休みの宿題の如く
1:07	ふりっつ	APEXやってたやろ
1:07	ホワイト130	おはくず
1:08	ryo	夏休みの宿題に追われてる子供みたいで草
1:08	晴れ曇り	おはROOKIES
1:08	なかじん	おはルーキーズ
1:08	ミチテル	やきうのじかんだああああああああああああああああああああああああああ
1:08	アッシュ	やきうの時間だああああああああああああああ
1:08	心刃	いそがしそうやねぇ
1:09	まっぴー	椎名さん固まってる？
1:09	ラビちゃん	やきうのじかんだああああああ
1:09	facepalm	立ち絵大きくしてくれ、頼む
1:10	エアコンのリモコン	立ち絵椎名じゃん
1:10	kamitama	ＡＰＥＸやってるだろ！
1:10	アニマルレーシングワイルド	おは大福〜
1:11	かーふぃkirfy	1
1:11	たいやき	結構時間かかるよね
1:11	O_to_99	しぃしぃ動いてなくない？
1:11	原北	やきうの時間だあああ
1:12	ミシキ	しゃーないんよ
1:12	野球ロボット	おはすく水
1:13	イド	やきうのじかんだあああああああああああ
1:13	いひ	まあ朝までやればええんやで
1:14	No. 25	毎日配信すれば余裕で間に合うぞ
1:14	kbf kbf	いつもの
1:15	accelアクセル	
1:15	心刃	草
1:15	りんりん太子	草
1:15	えびてん	やきうの時間だああああああああああ
1:15	けもー	なんだその顔は！
1:16	あいる	毎日やって間に合わせよう
1:16	ちゅーぶ	草
1:16	WRyou_Italy	知ってる
1:16	エビフライ	後輩に配慮ひてもらって助かる代（願望）	￥1,000
1:17	だし濃厚きつねうどん	草
1:17	有機物	いつも時間ない定期
1:17	Keys	でしょうね
1:17	ぐだのすけ	草
1:17	くおん	
1:17	シャムねこ	でしょうね
1:17	ラクタムβ	ベテラン初心者
1:17	あらいそ	ルーキーズきたね
1:17	松井、	ですよね
1:17	Qoo	やっぱり
1:17	伊豆半島	草
1:17	YUKI 417	サトシかよ
1:17	村田ネギ	記憶喪失
1:17	しょう	知ってた
1:17	α. MT	やきうの時間だああああああああああ！
1:17	鶴部織羽	知ってる
1:17	ukurai	草
1:17	みず	知ってる
1:18	加藤	知ってた
1:18	iroha ao	草
1:18	オクラトラ	でしょうねｗ
1:18	陽介	草
1:18	かおう_____ta	せやろなｗ
1:18	アルヴィ	ヤバイ
1:18	ふくざわゆきち	いつもの
1:19	taketo RONA	知ってた
1:19	toy2	でしょうね
1:19	ttt	せやろな
1:19	笹かまぼこ	でしょうね
1:19	テンてん	やきうの時間だあああああ
1:19	砂	知ってた
1:20	うどんこねっと	いつもの知識リセット
1:20	さちくろ	サトシリセット現象
1:20	餡ころ餅ゆっくりーむ	知 っ て た
1:21	さざなみ	しってた
1:21	B 5	ええｗ
1:22	reno	でしょうねｗ
1:22	ましーろ	お前のパワプロを待ってたんだよ
1:23	サバ吉	草
1:23	ましゅ.	知ってた
1:23	ダルマン	だろうなぁ
1:24	pじろー	でしょうね
1:24	B. D.		￥10,000
1:24	ともとも	やきうの時間だああああああああ
1:24	みずなぎ	なんにも覚えてないやろなぁ
1:24	miya	なんでだよ
1:24	ぷるるん	草
1:24	hi ta	草
1:25	BBあの	記憶喪失？
1:25	ケンフー	それは関係ない
1:26	昼寝始隊	思いだしからやな
1:26	ゴッツ	ここは適当で大丈夫
1:26	カオス東方	
1:27	ocomar tempura	知ってた
1:27	コナン新一	こっからかよ
1:27	ONE STAR	草
1:27	りーりー	知ってた
1:27	板屋	知ってた
1:27	アカリーヌ	ここはまだいらない
1:27	たつなみ	草間を忘れるなぁぁぁぁ
1:29	00あみゃー	知ってた
1:29	るくる	草
1:29	俺の名を言ってみ郎	そうだよ
1:29	TETSU	ここは適当でええ
1:29	えいの	記憶無いんか
1:30	みなと	
1:30	キカイジマ	強振引っ張りを思い出せ
1:30	ryo Y	草
1:30	梶田纏	完全に忘れていて草
1:31	あるは/ Alfa uhi	知ってた
1:31	キンケロ	記憶喪失定期
1:31	矢澤ヒロ	ここはただのプロフィール
1:31	スーパーアロイ進捗七割	記憶がない、やろなあと思っていた
1:32	なだきょう	これは栄冠関係ない
1:33	けんばく	毎回初心者だな
1:33	なや	記憶なくしがち
1:33	nt deep	APEXあったし…
1:33	白々しい黒子	しってた
1:34	ヌマクローになりたい。	知ってる
1:34	龍さん	そこはまだやらんでいいよー
1:34	KeyKey	そこはまだ関係ない
1:34	エーピー	知ってた
1:34	しろあたま	まだよいはず
1:35	_ chami	ですよね
1:35	水鏡蒼	それ関係ない
1:35	帆楼	知ってた
1:35	ドレ森	草間ァ！
1:36	フナムシ	記憶喪失で草
1:36	ミネストローネ軍曹	にじさんじ高校必勝祈願	￥500
1:37	海上ウサギ	大丈夫だ、記憶はなくても体は覚えてる
1:37	taketo RONA	監督じゃなくてプレイヤー
1:37	いちごだいふく	ここは適当でいいよ
1:37	榎だよ	あでええやろ
1:38	ふわふわ時間	いつもの
1:38	うにあ	謎だなｗｗ
1:38	しゃけねこ	草
1:38	宇治大	ここは関係ない
1:39	riozuki	ですよね～
1:39	ディード	栄冠とは関係ないよ
1:39	だんご	こいつ毎回記憶な失くしてんな
1:39	洛水佑馬	揮発メモリー
1:40	matsukaze_jp	めろちゃんから来た
1:40	アッシュ	ここはテキトーでいいよ
1:40	ロ一ツェ	記憶リセットで何度も楽しめる
1:41	ライブアライブ	謎は草
1:41	ひ	栄冠のプロといっても過言
1:41	鏡音リン愛好家	がんばれ！
1:42	バーガー丸山	ここは適当でいいよ
1:42	Gリスナー	せやで
1:42	nameko	草
1:42	せいちゃん	
1:42	三日月の。	ここは全体アバター
1:42	伊豆半島	知ってた
1:42	SANA	まぁ1年もやってなきゃね
1:42	ぽたもげ	
1:42	あいざわうえお	やっぱ覚えてないねｗｗ
1:42	毛虫	怖いぃ...
1:43	StDa	ここは関係ないよ
1:43	たいあきAA	ここは適当でいい
1:43	WRyou_Italy	そこ栄冠関係ない
1:43	keda chiku	謎言うな草
1:43	Jin babwe	いきなり始まるなぁｗ
1:43	黎明卿新しきボンドルド	前金や
1:43	がる	謎のにw
1:44	ヤセンスレイヤー	チャイカも心配してたわね
1:44	川原太一	「なぞに」
1:45	ふろ屋	忘れ去られた草野…
1:46	アカリーヌ	謎にとか言わないよ
1:46	かん太郎999	
1:47	lotus	ここは適当でいいぞ
1:47	SC77	頑張りますか～
1:47	?!	初見の反応が出来るからセーフ
1:48	Kデヒト	去年も忘れたって言ってたな
1:48	Komiva VA	アカウント名みたいなもの
1:48	ni-ka	飛ばせ定期
1:49	木目	ここでは適当で
1:49	柳柳	謎にｗｗ
1:49	暗黒神たろー	たのしみ
1:49	ぷりん#凛fam	がんば
1:50	B K	記憶ない方がおもろいからええ
1:50	星ノ猫恵瑠花	ここはプロフ用
1:50	カンタウロス	ラジコンになってけ
1:50	Kazu	ワザップを信じろ
1:50	うりょんぐ	そこは監督では無いので適当で良いです
1:50	徳川家康	やきうの時間だ！お前ボールな！！	￥500
1:50	アニマルレーシングワイルド	いつもの
1:50	求-矢澤	俺らに頼らないで
1:52	べべべ	いつも通りだな
1:52	黒七星	練習試合キャンセルするに417ペリカ
1:52	ぴーわいおー	優勝めざそう
1:52	HB 252	耐久か！？
1:52	ぶち	そこ適当でいいよ
1:53	BSR	これはプロフィール作成ですね
1:53	ましーろ	これはオンライン用
1:53	kent fukushima	おはくず	￥500
1:53	ホオヅキ4265	運ゲーマーズ見せてけ〜
1:53	黎明卿新しきボンドルド	あ
1:54	稲羽	
1:54	Aconitum _Phy	そこはテキトーでも大珠部
1:54	にゃん	監督を以前にしたことあるを選んだら練習試合減るから注意
1:55	うにあ	地味っすねえ
1:57	モーティマーマウス	ここ関係ないからテキトーで
1:57	B. D.	好きに受け取ってもろて
1:58	みなみ	適当でええよ
1:58	タタン・トルタ	今年も奇跡見せてもろて
1:58	hi ta	いいよ
1:58	ゆかゆー	三年目なのに
1:58	あいる	ここはてきとうで
1:58	ガップ	ここはどうでもいいよ
1:59	たいやき	2020もしかして完全初見？
1:59	三十矢サイダー	やっとはじまるんか
1:59	akira	
1:59	テルユウ	アホそうな顔してる
1:59	はいどれ	ここ栄冠関係ない
1:59	ヤンデレ大天使	その金でいい選手取れよ
2:00	なはと。	待ってた	￥1,220
2:00	神田ノ	平常運転
2:00	Aioi Yukko	草間ぁ！しか覚えてないか
2:00	archer	記憶はなくなるもの
2:01	Rei_ S2	何回でも初心で楽しめるな
2:01	アカリーヌ	まだいらない
2:01	もけもけ	おｋ
2:01	No. 25	ここは適当でいいよ
2:02	ふくざわゆきち	感じ変換めんどくなっとるな
2:02	餡ころ餅ゆっくりーむ	弱くなっても強振引っ張り教を信じろ
2:02	まつしたなつか	やきうの時間だ～～～～～
2:03	ukurai	草
2:03	matutake	ここは監督じゃないから適当でいいよ
2:03	ずんずん	適当でいいよ
2:04	ふく885	まだだぞ
2:04	TETSU	適当でええよ
2:05	くらうど/curaudo	その顔でいいんかw
2:05	加藤	また大丈夫
2:05	ガリレォ。	ここ適当でおけ
2:05	村田ネギ	住所バレじゃん
2:06	108_of	大会3回目だし楽勝だな！
2:06	もちピザ	ここ飛ばしていいよ
2:06	うにあ	沖縄か？？
2:06	しまくま	まだ関係ないから適当でいいぞ
2:07	キノコロック	そこ関係ない
2:07	iroha ao	そこはどうでもいい
2:07	メーポゥ	ここはまだ関係ない
2:07	ミランダ・力一【りきいち】		￥100
2:07	ゆの	ここは栄冠と関係ない
2:07	帆楼	ゲ ッ ツ ー の 草 間
2:08	かおう_____ta	どこにするかー
2:08	まぐれが	えぇ
2:08	昼寝始隊	ここは適当に
2:08	千明空	ええよ
2:08	WRyou_Italy	それ栄冠関係ない所
2:09	まどぶち	それは栄冠関係ないよ
2:09	えいか	とばしていい
2:09	1984	ここ関係ないで
2:10	星野空	対戦時その監督使うんじゃない？
2:10	ぶらんぼ神月	ここはプロフィールなので適当でいいです。
2:11	ヒムさん3号	ここは適当でもだいじょぶ
2:11	のむ	西宮や！
2:11	KeyKey	そこはまだ
2:11	天婦羅盛合わせ	ここはアカウントみたいなもんだから適当で
2:11	ふわふわ時間	ここはまだ監督じゃない
2:12	ターニングポイント	ここは大丈夫
2:12	砂	栄冠内でまた設定するよ
2:12	ガリレオ	そこはどうでも
2:12	カロ	ここ適当でよい
2:12	gain	アカウントだけだからテキトーだよ
2:13	ねりごまnerigoma	ここは適当
2:14	よういち	一応試合中映るよ
2:14	アズキ8	これは栄冠関係ない
2:15	Mr. TMN	栄冠始まってからのが重要
2:15	ryo Y	まだ栄冠じゃない
2:15	フナムシ	ここなんでもいいぞ
2:16	まっくん	ここはユーザーデータみたいな感じ
2:16	ひ	毎年初プレイできてえらい
2:16	ぬい	これはまぁ適当
2:18	ボカロ大好きみーとまーと	赤スパ＝炎上
2:18	八代Badguy	
2:18	木綿十二	これはゲームそのもののプロフィール
2:18	Kazu	西成でしょ
2:18	めんとす	栄冠の方で監督作るから
2:18	れれ	初期アバでええよ
2:18	takuemon	秋田
2:19	eainruintainaseruinita	沖縄
2:19	あいざわうえお	草間くん転生してましたよ
2:20	かにの妖精	大阪強いで
2:21	たすけて	大阪激戦区やな
2:22	nt deep	まあここは飛ばして良いぞ
2:22	アカリーヌ	アマじゃないのか
2:23	ひろかわ	2018でもしたはずだが
2:24	zale	バーチャル関西助かる
2:24	カンタウロス	でろーんとかち合う
2:24	暗黒神たろー	次からやればお
2:25	うにあ	はい椎名さんですよ
2:25	ぽぽぽぽぽぽ	推しチームさえ適当なのは笑う
2:25	二階級躍進	適当で草
2:25	ブラックサンダー	これパワプロ初回？
2:25	星ノ猫恵瑠花	音ズレしてる?
2:25	kaniko	大阪の西武？
2:26	ダックスフント	いつもの関西！
2:26	へなちょこまゆこ	やってもいいし適当でもいい
2:27	薄情	大阪ライオンズ
2:27	凝固	椎名さん助かる
2:27	豆豆	スパチャOKなのか
2:28	加藤	ライオンズ推しで草
2:28	フォルモサゴリラー		NT$1,000.00
2:29	hi ta	3窓にぎやか
2:30	求-矢澤	スコティッシュライオンズ
2:30	ビサウ	いらなーい
2:31	アジの骨	椎名さんです
2:31	エリス	ほんとかなぁ
2:32	田中マサヒロ	おはルーキーズ
2:32	Person JOKER	おとずれぇ
2:32	豚ぶた	ほんと適当だな
2:32	ソーセン	しいなさんですぅ
2:32	からすめ	うそこけ
2:33	あかるる	しいなさん！？
2:33	かおう_____ta	はーい！
2:34	多分そう・部分的にそう	ノールックライオンズほんま草
2:34	なだきょう	西部とか舞元マイライフやん
2:34	O_to_99	わかってる（忘れてる）
2:34	めたる王	おk
2:35	フローラル香	後悔しそう
2:36	むせ	訪れてる？
2:36	afgdsg	初起動で草
2:37	モーティマーマウス	絶対ライオンズ興味ないでしょ
2:37	ケンフー	そのルール概要欄にもくれ
2:38	シャムねこ	西武で草
2:38	しょう	草
2:38	加藤	おさらい偉い
2:38	B 5	わかってるんでね！
2:38	テルユウ	草
2:39	長岡	草
2:39	榎だよ	草
2:39	丁	剣持まだ最初の選手作成しとるし追い越せるで
2:39	ダルマン	草
2:39	らんらん	えっ
2:40	うらかたサン	草
2:40	ないむん	草
2:40	うにあ	でしょうねえｗ
2:40	餡ころ餅ゆっくりーむ	うせやろ？w
2:40	ムラマス	大阪はベリーハードやぞ！
2:40	みなみ	草
2:40	yanempt	たのしみ！！
2:40	ほくりん	対戦しようぜ
2:40	うどんこねっと	ルールのおさらいえらい！！
2:41	Keys	球団適当で草
2:41	からすめ	今ルールみるんかｗ
2:41	ねこわん	草
2:42	松井、	おさらいをしてくれるんですか！？
2:42	たべっちかにっち	全くｗ
2:42	みなみ	草なんよ
2:43	YKゆーいち	みとけぃｗ
2:43	ぜろぱか	バーチャル西成
2:43	ぷるるん	草
2:43	テルユウ	ちゃんと見ろ
2:44	チキケミ	ルールは見ろ
2:44	cat_and_box	草
2:45	ロ一ツェ		￥12,000
2:45	けもー	おさらい
2:45	星野空	草
2:45	mog mog	ついにきたかパワクズ
2:46	ターニングポイント	今見とかないとね…
2:46	梶田纏	ルールは見て
2:46	すたんすみす	ルール全く見ないのは草
2:46	りそな	見とけや
2:47	ONE STAR	草
2:47	Jin babwe	ルール見れｗ
2:47	taketo RONA	見とけｗ
2:47	しーく	見ろよ
2:47	川原太一	でしょうね
2:47	かおう_____ta	文字が多い！！！
2:48	なや	しってた
2:49	みずなぎ	えらい
2:49	ねこさん1号	えぇ
2:50	黎明卿新しきボンドルド	ルール確認助かる
2:51	れれ	えらい
2:51	Virra	草
2:51	シンフォニック	今からかい
2:52	正義。	草
2:52	ネムイ	草
2:52	エスクッタ	この適当さ安心感ある
2:52	キノコロック	ルールちゃんと確認してな
2:53	folma	絶対ルール見てないやろなと思ったｗ
2:53	ほるすたいん	流石椎名さんやで…！
2:53	Kazu	山賊だし西部合ってるな
2:53	ウーピーゴールドバーグ	声変わった？
2:53	うにあ	あぶねえなあｗ
2:53	ponz	記憶リセットえらい
2:53	鶴部織羽	ルール確認えらい
2:54	とばり	おさらいえらい
2:54	心刃	草
2:54	かにの妖精	ここだよな
2:54	えいの	にじ高がんばれー	￥610
2:54	ぐだのすけ	危ないは草
2:54	えすこんじ	三行以上じゃん！！！
2:55	笹かまぼこ	草
2:55	原北	あ、忘れてるなこれ
2:55	アダ	見ろよ
2:55	フウ	草
2:55	青いザリガニ	草
2:55	ぽりめらーぜ!	ここで再確認やー
2:56	みなとふみか	草
2:57	アゴナガイコウボーイ	草
2:57	Rei_ S2	草
2:57	ケンフー	何で危ないんだよ
2:57	かずき	草
2:57	たべっちかにっち	早速危ないｗ
2:57	きさき	草
2:57	凝固	椎名さんが違反しないかどうかは視聴者にかかっている
2:58	nt deep	草
2:58	ukurai	草
2:58	ken miya	草
2:58	ユパ	あぶなかったなぁ！！ｗ
2:59	ラクタムβ	あぶないw
2:59	1 5	草
2:59	放浪者	危ない笑
2:59	ろっき	日曜までに3年の夏まで
3:00	ないむん	草
3:00	エーピー	草
3:00	しゃけねこ	草
3:00	ガリレオ	草
3:00	west	草
3:00	田中ハロー	椎名さんがこういうのするの珍し
3:01	すばめ	草
3:01	まあライオン	あぶない
3:01	kbf kbf	いきなりかよ
3:01	レディ	うーんこの
3:02	焼売-shumai-	草
3:02	ヒナガラス	草
3:02	たくみん	あぶない
3:02	Luine	草
3:02	B 5	草
3:03	バナナイト	えぇ
3:03	まめすきまめよし	おいw
3:03	TSU CCHI	おはしいな〜優勝頑張れぇ！	￥12,000
3:04	るくる	大丈夫か？
3:04	kaniko	知っててもろて
3:04	三麻空	草
3:05	るみねん	大変そうやなぁ
3:05	ふう	ええw
3:06	みなと	草
3:06	式一	あぶないｗ
3:07	うどんこねっと	あぶないあぶないｗ
3:07	アカうぃん	草
3:08	レンコン	勝手に？
3:08	ゆの	もう1週間もない
3:09	ZE RO	文字が多いのが悪い
3:09	ふふーん	危ない
3:09	ぐるぐる回線の指原	草
3:09	ベオ	草
3:09	めぐすけ	草
3:10	りょうちゃん	草
3:10	ジーク	今週末ぞ
3:10	テルユウ	全部あぶなくて草
3:10	黎明卿新しきボンドルド	配信してないと不正し放題だからね
3:10	おこめ鳳仙鬼	やばいぞ
3:11	水木あやせ	入部費	￥2,000
3:11	からすめ	間に合うんか？
3:12	ラス	草
3:12	kamitama	ルールは見たほうがいいんよ	￥4,173
3:12	アッシマー	草
3:12	haku	草
3:12	有機物	あっぶねｗ
3:13	ロ一ツェ	あぶないあぶない
3:13	SizEs	間に合うか？
3:13	わたぶ	隙あらばテキトー
3:13	Kazu	ちゃんと見ろ
3:14	ミカグラ	マジで危なそうなの草なんだよな
3:14	疎音	草
3:14	ミシキ	危なすぎかよ
3:14	うらかたサン	いや草
3:14	folma	あと５日やぞｗ
3:15	えすこんじ	ギリギリを生きてる
3:15	カントク脱出成功せず	ライブ感を楽しむで
3:15	ヤンスでヤンス	もう危ない
3:15	kaniko	何もかも危ない
3:16	きさま	今週末
3:16	くらいor夕立	あぶない
3:17	エーピー	草
3:17	Tacosi	あっぶな
3:17	w 新一w	草
3:18	タク	草
3:19	Levia	間に合いますかねぇ・・
3:19	ケンフー	１０もいけるとかなんとか
3:19	neko neru	間に合うのか？
